0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
107.52854,-45.327892,111.857346,51.396534,-43.163593,63.401356,-117.00536,-30.953533,173.63553,-7.990565,-144.6298,-128.71637,-67.44651,-102.425934,22.149725,123.17514,-8.519042,-62.226883,-59.69788,5.4739194,-42.37848,75.29271,8.379576,-51.94915,-147.69278,7.9305806,105.72477,84.51442,11.139687,122.505135,90.77881,-49.633675,29.690653,-71.05624,54.665146,53.153103,-5.774684,-45.06463,60.159863,-22.307028,80.49258,-22.531183,-52.482986,-24.891485,80.44799,-44.405167,-2.7262864,98.33017,-67.01734,33.531788,-77.69038,72.78231,-29.658201,45.865486,11.688263,-44.366627,33.267536,-11.296109,15.39797,-4.81668,43.129105,-30.11878,-15.95155,0.16866766,-58.917435,-12.104106,0.83116484,-18.640965,-6.358798,-9.430116,21.86527,1.9623767,-11.961709,-2.6606307,-20.924828,-1.129012,3.1379337,0.6372169,-20.072504,15.13976,-11.404599,16.216936,-15.913624,-25.565262,-12.710336,20.162916,-14.3457575,-2.091241,-28.282743,4.665991,32.589287,-3.8915129,6.4091964,-7.031951,1.4696594,7.823293,32.909744,1.5127567,-11.457685,-4.7971563,-4.6261187,3.0798554,-18.52754,-5.075086,13.751996,10.376687,-4.0000896,8.275962,15.926623,-20.203878,3.2470696,8.792599,-4.151027,-1.189829,-13.531845,-2.8064802,-2.0248027,1.48579,-0.37707412,-8.092042,1.0312853,2.5092432,16.564484,13.232711,-10.491259,-4.7886357,-0.9150235,-2.1060517,Exeggutor
50.98801,11.427444,-7.1039624,43.303917,-94.630005,-13.888329,-1.7897685,-25.512014,3.8493278,4.474033,-157.59068,10.667605,5.30662,-14.565718,8.541186,38.02756,-7.4235835,6.271592,-7.9062023,6.9153743,59.064354,36.186256,43.413235,43.505898,-82.22175,-40.945496,56.648235,17.95336,2.5347378,-11.487396,-96.21504,22.704027,-47.833107,-20.410826,45.15108,-26.771084,64.20381,2.2867358,8.831925,26.443905,-32.89352,-38.114346,-14.230198,20.987305,-41.79395,-9.252473,22.68362,11.504762,-1.1941642,35.172215,32.264244,-31.686903,-9.870895,-51.28447,-36.035248,-23.69006,-4.1186705,-33.02645,-0.16624558,-28.251804,9.229644,-14.115153,-18.513805,15.754979,12.710051,-33.953312,21.154268,-57.463917,-35.980427,-28.156418,28.897882,-32.366688,-56.532497,-15.871454,21.700005,58.9551,25.804203,-33.55634,11.838179,82.05538,49.509754,29.692492,2.8501275,13.670293,15.557321,-47.397182,16.94306,-9.66875,21.111996,-22.765558,-22.560303,-8.579908,-21.217333,2.3645585,-28.673393,-50.310932,-6.508138,1.2377264,-31.099699,-11.787528,-7.966123,27.497644,0.65626657,-9.204036,-14.658845,-52.856796,-45.568897,-17.453209,-23.248898,12.435113,-24.367687,0.031169707,-21.68714,28.659006,-38.871605,21.983232,14.5504675,-27.059744,9.220937,21.428617,24.604753,1.3960905,-4.4415016,-5.006086,-17.718685,24.707035,29.490688,9.819988,Farfetchd
240.58487,-178.39497,-17.459053,41.752697,-121.580864,32.598244,-66.03459,-57.161205,-35.57971,-23.333004,10.131795,27.279665,-18.445118,23.947594,-32.651306,-38.4813,0.780891,-3.9277825,-24.143654,-22.278885,-14.263544,-26.560804,81.88878,43.50431,-5.026764,-7.43851,-54.621937,66.025894,13.554874,-10.502784,-30.199867,16.06928,-1.3925226,11.408426,1.928864,-2.625456,27.025263,5.7752614,-32.62257,0.079118505,-3.202984,17.786596,-14.745724,-35.50007,-42.408188,-24.788942,24.350842,51.839523,-3.9082432,-35.81711,-39.3356,-8.644411,-5.4783363,-7.9293137,37.95811,24.302893,-8.542647,-7.054048,6.7959437,-38.79643,-22.3314,-4.697143,38.774513,19.271755,1.6603941,-35.392025,6.0239177,18.8799,18.29265,-14.639374,2.302884,-51.1454,-30.92775,31.30299,-7.2236133,6.943811,-10.103294,-17.839857,-10.545525,-31.930765,-12.284157,22.031637,-26.891365,21.00347,-52.432316,-11.921346,49.640133,-7.6184416,15.07968,-8.845287,8.944521,-13.854858,14.522279,26.460205,4.5015817,-6.6966305,8.97589,-14.389473,-18.942266,11.72481,-8.9028425,-8.938518,-1.1107867,-27.87416,28.932657,-28.444086,65.442154,20.664673,-12.076964,-21.901377,27.828829,-35.088432,73.78215,-21.825377,-40.362457,39.21174,3.9665987,-6.2581415,14.170071,-22.2127,16.202694,-40.59114,-27.709133,25.987616,-23.563694,7.045295,-16.865612,-8.4205065,Fearow
143.11641,122.634964,83.10278,-98.49119,-74.82624,-30.634846,-59.92384,60.56153,38.57883,14.509778,48.121704,82.27525,7.1111574,-101.48946,-48.29152,-14.231793,34.940643,-56.62459,53.970524,-79.31458,-21.089499,-28.325283,47.015453,19.62969,19.676924,12.408818,32.47627,-51.757496,42.577477,-13.932631,-0.560418,-44.817863,-20.59557,6.1894937,-2.4447358,-30.168095,-9.503707,18.45622,-29.206654,-36.148407,27.654411,-15.613691,39.67723,-14.718939,-2.7735152,3.389739,-6.5945377,-16.55965,24.338568,-17.431393,47.337395,-45.511257,14.344516,-4.261736,-28.557796,13.33414,23.889668,-4.027894,17.471981,-22.137619,-9.397004,4.598043,-25.249779,-39.10945,-1.4797105,-3.695534,-41.790302,-23.58519,-9.106665,-11.439991,3.8672597,30.658417,43.051857,-10.635255,34.902493,-27.721008,21.513462,-31.579952,-18.217781,-17.438904,-7.145862,-12.409017,-37.41664,-9.736198,46.992416,-33.577694,-46.574455,4.8221264,-37.987442,-18.22131,44.07798,-5.706558,25.712519,-1.9092087,28.17295,18.556808,26.72099,2.373896,19.09833,-3.8445513,1.7004578,-11.910749,-45.53931,-23.060534,15.720336,2.4693632,-4.22806,-15.756656,30.1188,-1.2309319,12.593959,20.742632,-14.907219,37.914455,-1.5403625,42.028294,24.80808,-15.907511,38.993404,-42.40837,17.09471,57.433643,-13.728987,21.654467,-14.41996,35.257538,-6.9207864,1.662308,Flareon
-95.32848,-188.78622,3.0673456,-85.084496,-47.604454,-88.92885,-88.082436,39.030403,-76.792915,-5.920724,15.288461,-24.863102,33.2331,-30.418703,84.82431,96.29174,80.645905,-95.42095,52.594223,-67.01057,70.534935,43.082073,-29.067554,-10.009497,93.93449,-77.488716,89.99943,-41.07718,47.334038,-78.302864,27.637857,-16.02008,-29.184395,16.39585,-19.951437,22.775394,14.885195,-48.52949,26.970135,47.86229,11.133839,-58.220818,-34.7799,10.617135,-16.24721,-15.746896,-6.8221946,12.814811,-19.72825,-11.512538,25.930925,60.923714,-43.37835,-32.77218,-3.031516,28.267303,-7.472033,23.48646,30.401787,34.100075,-21.274454,-15.899739,-3.9041274,9.6449585,13.647865,2.7786202,15.810626,-29.80636,7.340471,35.475983,10.510465,-22.553429,71.85387,23.804258,22.223324,13.898136,-3.355363,-48.558315,-24.813084,-29.343872,24.568447,-28.66582,40.434956,-12.686976,-53.60501,21.255733,-55.539047,11.611696,-9.887475,19.091333,-10.743253,-46.237408,-29.05502,14.380459,-9.3636,0.68475026,4.383319,-12.243589,16.873962,23.486452,-35.792576,53.87543,44.889988,12.55247,6.4964757,-12.185266,7.328228,38.088806,14.809418,7.4116387,24.225588,-8.654832,-12.10785,-14.28186,13.660524,0.20299226,6.782983,-20.1642,-26.494385,-18.09379,36.98368,-10.464564,11.219424,7.5755067,-10.783239,12.867954,25.452682,22.847631,Gastly
76.55542,-34.83316,105.21023,-69.271286,75.05151,-159.41087,16.974485,94.53797,-60.79329,-77.571335,64.42099,58.583454,-20.209833,-30.219963,37.78061,140.7322,46.745716,-81.82068,44.30525,-112.43154,75.64719,75.65491,0.9181819,-5.3643513,59.53679,-37.784126,33.741165,8.042108,39.677853,-26.594948,57.448566,-3.4329262,-8.099474,31.544119,98.041725,6.069383,-29.07205,-53.56871,-35.580276,-22.246372,66.888664,-28.645914,-8.534603,-7.9091697,-9.977604,-10.189484,-32.90417,14.717538,-9.821838,-29.653812,-24.760752,-56.371933,2.044615,34.85387,-60.385593,-8.697324,-27.992525,49.402775,-11.755626,-60.09345,-8.97497,-17.355305,-35.155434,-55.951435,-7.738088,-18.453398,14.760825,13.16808,9.173675,15.71933,3.8704224,-43.150414,-17.189518,3.5623982,-39.118378,12.71604,12.85894,11.706766,65.09509,-29.011637,26.133268,10.124391,-2.2753367,19.0562,14.215837,-7.3684173,14.613059,-4.571,16.406374,-9.481177,22.455233,14.08913,-5.4977427,-9.018135,6.406514,-10.039078,-24.596334,-26.439783,-6.6788716,-20.935678,19.563477,-9.136328,14.329419,12.180242,1.1177427,18.271185,7.4822235,-2.73785,-2.7732496,23.470497,23.966227,7.250789,16.966425,14.930818,-13.926183,-28.068224,-6.757767,20.83284,11.016777,26.12873,-11.629121,9.056795,-50.036423,-38.253662,-35.107388,-8.099891,-5.3175826,4.8898354,Gengar
14.790184,-192.71057,-92.331375,-75.76486,66.01658,16.678635,44.448273,-54.385567,-106.26903,17.014719,-56.80893,-39.929382,61.286682,29.491268,-42.20687,-34.948986,3.2238176,-26.8419,-9.236659,18.677332,-21.243582,-29.341997,-58.573128,-28.969889,-20.378073,0.27749848,69.841446,68.10014,2.815116,-34.413906,-74.23424,2.8785086,-13.733871,-60.68947,9.808895,58.12933,15.048281,4.1915865,6.3854027,26.012335,1.3937365,-5.2041454,-8.128427,-53.110806,1.9460226,-16.755583,-17.79025,-20.007845,-19.741842,-11.759537,-23.80262,-20.123848,15.214209,-2.7024665,27.616955,-0.7516349,-34.14782,-11.547194,-7.1363583,4.7812533,0.14863375,8.847562,-30.966232,8.376547,-1.0004776,21.957172,-14.06673,13.457853,17.432491,-19.265644,-0.39987388,12.618058,26.688456,-21.400665,-27.510897,3.6497676,-27.370258,12.382391,-6.7150097,13.927694,-19.394209,-28.218493,28.940937,31.174427,-5.864226,-11.19576,3.9429789,-9.365106,3.6726277,9.975071,-17.632786,37.55589,-26.22381,17.554869,6.0678763,5.2360215,-36.04645,43.31505,9.468936,5.6958375,16.740385,-8.171148,-37.281567,35.572258,26.312155,-18.77473,-30.946474,-8.865364,21.435026,8.827528,27.126959,-0.68898267,-0.6906143,31.727839,25.571848,-11.48933,-5.0738273,23.194902,51.452435,-20.794397,5.044792,-15.896608,-12.28487,53.417904,-46.204052,44.730755,38.955338,-32.884335,Geodude
-245.4399,159.63754,-4.057454,31.385628,-18.821913,188.20422,-42.883553,18.211657,-0.196677,-175.14587,134.53687,39.650894,34.79364,12.351297,-62.990025,166.5646,-95.03609,-102.82863,61.09564,120.548515,-112.29337,-41.809074,-76.81754,-22.919865,-6.066629,-79.27414,17.650185,91.071106,71.64191,-16.502117,-12.22927,0.49839184,-33.120136,27.865221,90.45978,14.218339,67.212585,55.402443,-1.0908294,-15.33764,-101.69224,10.174602,20.46507,78.997116,-55.73039,-51.254604,-59.09011,108.19315,-6.7033725,5.5639825,45.229504,-34.283997,0.4371478,11.459929,-21.05343,-56.01122,-59.438217,2.4286268,-63.210457,12.5203705,-6.788582,31.57213,67.9077,-6.980509,-5.483618,27.177141,11.15303,18.594984,-24.615541,29.969917,-7.891497,37.469604,-4.1628556,25.899231,1.057378,17.367567,-0.22241431,-14.686513,9.687169,-7.3440046,-7.339246,-30.014063,-33.49245,-31.778103,-3.549096,-25.159779,-16.778719,-13.920704,-12.792674,13.03728,11.3618145,23.37339,15.545231,-4.7380524,7.4018507,16.729973,12.982959,-14.730522,-4.6168737,8.495762,6.194737,-5.2733808,13.043804,-10.053398,4.6354666,-17.067696,-11.052137,9.146797,-5.3034725,-17.227398,5.0110974,-12.444578,-16.010378,-8.897637,10.353465,-7.158973,2.5449944,0.90293217,12.257485,-3.1261783,-5.7802396,-6.4527164,-1.1450136,-1.3179487,-13.596905,-8.977247,-0.6569819,4.2791185,Gloom
60.764698,-174.53926,12.427788,69.52483,10.927123,-85.903404,54.364155,29.500507,-63.334557,15.535116,80.2265,-67.32049,96.28311,20.616028,-145.21994,19.678923,40.499477,131.31657,74.51351,-47.87019,-25.250679,44.973827,-34.515617,-71.420815,3.2400434,-77.03997,-2.7245574,58.611908,22.52377,24.816877,20.451132,38.361607,-29.364346,24.061068,-70.15187,-48.592197,-22.778961,5.5968876,28.70034,40.36532,-26.806238,-5.4225616,-22.900389,29.602465,16.752224,-54.81624,-33.970924,47.993122,-55.453674,-11.19836,-54.73386,-33.23119,7.6827283,-22.712784,-27.277298,10.911553,27.459501,-63.811893,-84.062874,6.8036456,0.6026251,4.271389,-44.241627,45.552273,11.731853,-11.657097,-5.341945,7.8589935,29.274832,37.640022,0.7326748,-22.976955,-35.019,-2.2885776,-30.224112,-63.554256,-21.650555,-1.7418957,-45.802105,41.65383,-23.491781,16.968935,-22.701416,-9.729109,11.960155,23.634981,1.3890514,23.73914,12.625711,-27.256367,-24.969315,-41.023045,-17.4917,-20.037893,19.034016,66.32715,-31.687899,11.180157,-17.16325,-13.216344,1.3436289,18.640604,13.8505335,7.015623,11.370601,4.9395823,-6.98379,-11.677385,-39.00012,17.828354,8.772027,12.983703,-1.0123168,-17.686872,4.892939,14.946931,6.186032,18.651644,-4.903829,-25.594406,6.6914067,32.119877,-10.530351,-44.091045,21.24239,22.417288,8.014164,8.48126,Golbat
18.41077,-112.676254,14.522889,-90.45185,24.575369,18.576239,-42.81102,35.92857,12.586636,41.212948,37.285538,-9.352539,-5.7470036,40.772507,32.558823,-41.741863,-14.647049,-27.858784,17.396162,37.87678,30.553291,13.774604,-7.050447,52.55246,2.9443557,-42.20694,66.31374,-21.02543,4.5388336,-1.2282373,-11.247992,-40.336075,-44.670605,30.805075,-32.728413,-28.4485,15.250963,-1.9397573,9.383281,-0.34985128,10.82974,7.3679614,-2.0385153,-6.6213593,-0.13620971,20.238468,5.545441,10.304205,-11.323003,-24.867023,-16.532265,-21.378109,-31.65785,-15.037088,18.994053,1.0234839,21.774284,13.049633,43.224968,24.23221,-15.610473,2.2598016,4.211205,-11.898164,1.9240512,9.535366,-4.560347,-10.488226,-16.057495,-4.790832,1.9579158,14.7714815,6.0038395,-26.104332,-13.78831,52.46875,-11.24592,-17.834555,-16.832716,-0.2855102,5.3367505,-9.724209,-5.413516,5.7345853,-2.0795856,-8.791156,-22.881418,-1.6343957,-32.70878,8.318561,17.190603,-10.720087,3.329198,-11.490135,8.285589,22.092974,-9.228365,29.202456,-20.297808,-50.595085,27.539389,-7.2439175,22.602446,19.578573,23.165216,-1.5127156,16.64992,9.052822,-27.103298,40.116478,-31.751514,-63.8258,-18.488123,-6.4273095,-18.702349,-18.324177,62.071198,40.016876,22.98533,-1.5303576,-21.118895,23.63698,10.164595,-13.574566,18.592356,-41.069363,12.181117,-49.787796,Goldeen
169.49237,70.61394,-63.1735,63.84953,143.44073,-40.979332,63.04587,24.432241,1.5328692,-17.918299,26.780357,-61.679764,-29.922142,-2.5720053,17.827517,16.156473,-11.289203,30.697868,9.232755,-13.881067,55.5199,3.2822304,23.96587,62.432953,8.008302,-12.188655,0.21260272,-28.173683,-50.377007,73.61313,-50.644,25.841587,-19.431736,46.36748,44.35209,-8.129632,-8.16557,36.524784,35.28619,-22.513374,14.739029,-19.213963,12.054935,47.97589,6.5915246,-19.703272,10.275132,-7.383036,20.386505,-6.3787932,-31.213331,14.026458,33.350082,9.337446,-40.751434,-7.4846115,11.494375,11.612496,-4.9846487,-5.3177595,43.649185,-31.061245,3.389362,-27.338287,4.23486,19.809347,35.721355,18.799648,9.007775,5.4993186,-8.071448,-17.669914,-48.29778,-18.456762,27.156857,3.520453,9.348409,-37.904606,-0.061687134,-37.082844,21.782148,-2.2613273,-1.4537903,11.04833,-42.3576,-31.31956,-6.4026437,15.224267,-0.36433727,-10.873375,26.681227,13.368111,-25.503267,22.801321,49.819294,-11.150321,15.746549,-18.19866,14.438746,7.526992,-23.287601,20.358793,15.779093,-1.171431,8.825399,-3.420023,-1.5918393,0.7665296,-15.08265,-12.380095,-25.505802,-13.493546,25.170876,26.105564,67.755745,29.858864,-0.21753605,75.124245,6.875642,-1.3463193,-29.217186,-16.405813,69.42815,-9.469429,-1.7180331,70.335464,-23.041132,0.38016298,Golduck
50.47596,-211.74733,-132.53252,-138.63321,111.75715,43.90952,31.035675,-26.09023,-66.17887,-16.380098,-47.616848,8.361877,-49.983078,11.77016,-0.83026016,-4.2689495,1.8278561,-72.95645,18.138855,24.210638,-10.052981,-13.232109,-93.2743,-24.261711,0.5465622,27.456335,-21.74003,64.4292,20.165169,-34.397556,-44.224987,19.383629,-20.36516,-41.884262,-18.515898,47.68121,5.623534,-3.8611872,-9.101172,38.67162,21.591438,-16.013687,31.257439,-17.877262,-1.69497,-19.068676,33.85899,-49.200424,-39.730083,-12.349318,-16.699562,9.183876,26.195646,-17.721472,55.59156,23.971716,-28.235544,-5.1927686,-19.276384,-26.713758,11.14666,15.120564,0.17800415,62.0579,-22.097174,-5.515571,14.197391,11.795896,-0.635049,17.97393,-2.3314128,15.399858,-22.174486,29.043125,11.380365,-2.1772225,-41.319183,32.34708,2.0141053,-31.843739,-12.795587,-0.99444366,17.802023,38.301353,-24.297894,-25.932226,-19.040632,26.262533,-38.898354,33.54731,-2.216098,17.458944,-19.146751,23.493298,8.474582,1.8228121,-9.427651,-13.689661,-49.118958,15.060534,12.97132,26.597128,9.764299,5.150045,19.404156,-15.110238,-34.43442,6.579236,10.608403,11.535662,-30.03161,0.6684782,5.7285223,-4.780888,-2.7938037,-27.522778,-33.426483,0.7416359,0.62239856,-7.1974425,2.545181,40.007656,3.432767,19.818132,-0.7205949,-13.79307,-45.766354,-4.5504446,Graveler
-112.93004,-167.23909,-120.60571,44.060707,43.856155,8.986892,105.03641,-1.3295388,-3.9561868,8.081421,8.402553,13.607842,-101.39156,0.0088156015,-16.270298,-34.067028,-3.0356119,-53.66975,-2.3509414,1.7627244,9.389988,42.180912,32.924335,-77.6982,39.702866,-43.20735,24.31896,-19.28082,36.674053,-11.594685,-38.717976,-30.550797,-2.2533078,-0.5123471,-32.117718,1.1260873,-8.997631,11.631069,-0.060736828,25.216064,-2.838539,27.644861,32.585815,32.6783,17.07596,-28.453236,-31.37438,-18.139238,22.055824,49.668423,-10.657365,-33.159107,-1.4111283,-13.245983,29.215485,-8.346076,11.426449,-10.864127,29.895048,-64.18055,-1.0953695,-0.82569337,23.973143,-16.674124,-28.842962,23.93445,-54.45843,-36.508034,13.333163,-53.102306,21.596537,0.16379113,-10.026756,20.45846,2.371005,15.056103,-8.056171,-16.224586,-35.051414,6.8949056,-8.917733,-23.202402,34.772778,-26.50935,-12.756948,-6.633063,23.703274,0.052374333,-21.867794,13.983537,-12.0968,-7.2034373,-36.38384,9.9627075,-6.958862,24.44457,58.549202,11.409448,-35.987354,-1.0601783,37.04362,-14.04113,-18.354134,10.009074,-29.121231,19.943039,-19.667255,25.127954,31.800007,9.43015,21.667233,4.942643,55.458935,-25.808659,7.518639,14.608869,48.345154,-3.2321188,41.229534,26.842094,-28.543835,10.20469,-3.7303007,-22.475344,18.474169,28.936346,7.2089586,45.722458,Grimer
47.62641,18.09965,-81.5195,-57.73192,-55.367435,20.896814,-34.19816,-62.859463,-24.57812,-75.84674,7.5300493,27.125072,-20.958288,-9.880318,17.753984,-74.25276,40.0915,-18.281523,27.55087,77.06643,-25.289509,-34.541706,82.92979,-17.512032,-23.574038,2.7553189,50.356663,-44.96125,62.240788,13.1508255,27.195734,27.146893,-30.058733,11.338897,-80.174225,-23.351696,-12.204031,-11.315815,1.398068,-10.757852,-1.8607025,39.68707,49.92186,36.18353,17.157724,23.124672,-39.78605,49.718723,31.936384,6.909394,-30.248081,32.35742,4.1609516,-16.435877,-22.863966,-6.4548764,-15.009923,5.1535387,12.168582,23.706217,-10.165991,-26.968782,-15.449593,-17.629217,28.847528,9.233003,47.38841,12.843832,-25.73848,-11.959183,-7.0953727,-16.860762,-27.662907,-30.655079,-17.852484,18.131485,-5.9052916,-2.7236395,-30.225916,-16.471893,24.361265,31.776821,26.807959,-19.348152,1.7290671,13.405376,0.09434554,-0.3961952,-18.715223,3.3674579,-19.117527,-3.4102721,11.734628,-3.8441331,20.87236,5.7044797,-21.436956,-17.26215,8.8126,1.1314464,7.4336877,-18.031698,0.24277496,11.096598,-5.6297364,11.363347,10.948385,0.4505853,7.880722,10.528838,7.4241915,-6.6591544,19.957407,4.027882,-19.209566,7.8419943,-39.13883,8.673589,8.227426,17.525835,42.07616,-4.0890183,5.3147483,-1.5611457,-17.249811,-4.4964323,35.13036,-38.90126,Growlithe
136.61028,-46.02434,6.9498553,-9.7823,68.98299,-55.272736,-11.875771,-67.27132,13.956319,0.198326,60.269436,-87.79044,42.296764,26.09592,27.239656,-4.140888,-3.5927644,-18.03195,39.307762,-2.111484,67.46939,6.65613,39.47059,-9.181727,-27.921827,77.64408,-41.476295,36.577435,15.14203,-2.4478524,14.722375,-11.091835,20.145456,-5.841226,22.511864,-30.585249,39.750427,36.268112,16.16778,-18.02239,4.324414,33.87887,5.926811,-33.92978,15.9276,-7.3966875,20.279526,-23.964447,-10.366703,-15.736628,26.977098,-17.297771,27.993034,12.660718,0.82984656,-17.285435,24.751432,28.872396,17.280397,-3.7428014,23.491861,-21.0254,4.6549625,-3.0079095,36.36177,-2.671865,21.602987,18.277548,21.772142,12.569463,-22.110306,-25.319117,-4.6113605,-8.951382,12.784725,-31.099476,20.741892,-33.47865,34.111614,18.68579,-55.171745,-2.0837755,23.272932,-1.3849007,-10.592365,-30.827236,-38.809883,-42.09438,-17.074053,29.17822,13.462965,13.2484455,16.40354,-44.296036,8.142659,7.7731805,-20.154501,31.411896,7.349018,15.394247,-14.646377,33.84914,15.295537,-49.88063,-12.724463,29.845097,-23.39457,-2.1618676,-2.95539,-32.962055,-51.370655,3.277058,-4.6878614,-30.80221,7.992521,-33.694412,-22.007622,1.0625124,50.999252,-39.42567,23.29272,-30.51259,-24.2924,-8.605436,14.850224,0.52437454,68.00009,29.689266,Gyarados
121.27313,-149.31335,48.009163,-36.5143,83.453804,-107.26488,101.28251,83.62375,-44.092567,-92.04858,33.674633,18.92315,8.89314,-1.0544792,16.077274,45.85392,29.745453,-36.382366,-1.6952876,-116.214005,26.259258,48.142735,-21.383219,-34.777477,58.97541,-33.74103,22.280127,39.093674,0.53161407,-28.83405,26.067732,33.939407,40.84332,45.185516,30.178808,40.811474,-21.459402,-33.14707,-5.935599,25.520555,-6.753066,24.851908,-6.5120196,18.151674,20.197773,24.458439,-13.654062,27.960213,6.19417,-3.6352568,-7.4094744,-39.645206,-22.019617,24.71458,-25.67456,-33.92757,-19.579653,33.943794,-5.3348184,-40.371067,-27.806725,54.393265,-13.581905,-44.383095,9.319889,-38.17398,-15.153082,19.135273,-2.928845,-15.804532,8.956418,-30.493261,2.6015427,11.278289,-20.152891,3.6738088,-2.8184366,26.841198,5.6001577,20.442924,-26.409128,13.433776,22.85453,-5.535066,-20.536482,-6.122272,56.669243,5.917549,24.753706,6.6948934,13.592217,38.447678,-0.48324057,-27.6352,-26.28983,-14.558125,-5.672031,12.015158,-26.654665,18.947699,5.3586416,-32.318657,17.488264,11.51546,4.8935313,8.302311,6.3509283,-9.961258,26.84767,-9.301882,-26.31838,-2.50033,-21.894651,18.266747,-7.920596,13.169579,-18.373074,-11.969008,-14.374648,-2.812546,-8.053039,8.471335,38.536064,57.145504,68.0994,11.591601,17.547821,-7.4930415,Haunter
-2.308039,65.381004,39.47111,101.06094,-2.0235927,137.25308,45.510895,46.42337,-59.030647,-41.071198,-16.919897,-76.63068,-81.18222,-9.516586,15.897557,-16.045725,49.5731,4.970235,-34.4907,-25.060743,-40.156418,-36.010155,22.291882,45.957085,47.839558,33.534233,99.44832,-31.346546,22.657696,16.90734,-14.269858,36.594833,-39.433044,-67.25533,-5.9926877,-24.103977,-4.152305,43.097107,-61.062332,-46.570526,-41.134094,2.1304402,30.946539,-90.65701,10.60586,3.1617959,-13.504888,-39.225758,-12.607852,-44.305264,-16.92521,-22.634266,-17.332752,4.5531487,22.095236,20.545841,13.127057,2.5533628,-36.450882,-17.221575,-27.686909,-19.250114,16.456585,12.180272,18.518332,-33.194653,-13.638807,14.761923,-1.9743905,83.51852,28.743647,4.463277,-9.442675,15.062586,-6.4101624,-7.3574643,31.934431,26.651537,-29.377209,12.652526,27.821468,26.201904,-50.258865,-22.649656,-12.989737,31.012453,-0.76154315,-24.843746,-17.816713,-30.193045,25.321917,24.96656,28.141788,-54.81097,-41.471527,-66.30442,-25.899359,0.02259148,13.891995,6.5832705,10.789565,49.387722,-35.04566,24.087637,-11.775451,-15.387085,-17.481411,49.57815,20.862534,32.385353,4.3562236,-28.854555,1.8043243,-34.549828,6.7254286,-16.438602,12.149701,26.509253,-10.870759,-1.6502217,-41.66901,11.9321,25.397308,2.8871763,0.4595216,8.799822,19.930561,19.53919,Hitmonchan
-19.825377,41.826073,-134.09264,126.1754,6.421154,54.192226,-8.792086,-35.48601,-87.94341,-1.5781273,-63.75482,-28.44244,-39.316154,-45.570698,-87.53881,-48.899742,133.61917,36.96218,-42.102505,-62.062954,-19.064241,56.48617,-28.365763,13.165645,-4.6796527,96.31335,16.926205,58.81606,23.798721,3.7276049,-28.809702,39.123222,19.663183,10.40912,-9.395385,28.752344,-29.567305,-27.06662,-0.21863838,-57.77341,-4.6558166,56.67571,14.22778,35.98299,-3.1332226,-51.971527,-23.002228,33.30835,31.485373,31.767656,13.638513,78.4313,-20.373878,0.8723357,1.8291107,17.873875,-24.484163,5.250675,4.560942,0.10046059,-40.31881,0.72508913,64.78725,-66.12005,-10.848625,8.997912,-64.17256,-61.866936,-1.6166906,10.079473,-58.165527,14.831493,-17.53837,-33.65636,62.251488,22.805515,-23.471695,38.502014,-4.3785787,-24.30589,-41.365265,2.887902,38.44149,-29.0887,-12.271227,-5.723435,-29.908627,-17.439062,67.92951,-22.968502,39.08245,-18.94832,-14.598896,16.100397,-14.223047,-0.9576673,-44.352165,-13.306031,-21.591118,-38.318596,-3.855586,25.855524,0.02851793,29.210297,-36.287613,4.731299,0.16760015,-14.991805,6.8151207,-14.736324,-19.27659,-34.493298,-0.7494735,27.690804,19.131264,2.2704687,-30.288837,-7.5030503,12.176767,-14.9819145,-1.2162688,16.66877,-26.263042,-25.327923,-2.4361422,-8.042189,-2.6393032,5.018484,Hitmonlee
